ID,label
14194,8
14195,3
14196,3
14197,3
14198,7
14199,0
14200,1
14201,5
14202,7
14203,8
14204,8
14205,5
14206,3
14207,4
14208,1
14209,6
14210,3
14211,0
14212,2
14213,8
14214,1
14215,9
14216,2
14217,0
14218,4
14219,9
14220,0
14221,1
14222,8
14223,6
14224,0
14225,7
14226,3
14227,4
14228,9
14229,6
14230,6
14231,3
14232,2
14233,4
14234,3
14235,4
14236,4
14237,1
14238,6
14239,5
14240,1
14241,7
14242,4
14243,8
14244,2
14245,1
14246,4
14247,2
14248,2
14249,2
14250,7
14251,7
14252,6
14253,8
14254,8
14255,5
14256,1
14257,2
14258,1
14259,4
14260,2
14261,4
14262,9
14263,6
14264,1
14265,7
14266,7
14267,7
14268,9
14269,3
14270,2
14271,6
14272,7
14273,4
14274,9
14275,7
14276,5
14277,0
14278,5
14279,5
14280,4
14281,2
14282,7
14283,6
14284,1
14285,2
14286,4
14287,0
14288,7
14289,0
14290,9
14291,4
14292,8
14293,1
14294,5
14295,2
14296,1
14297,6
14298,1
14299,7
14300,7
14301,9
14302,8
14303,6
14304,6
14305,2
14306,1
14307,7
14308,7
14309,5
14310,4
14311,4
14312,1
14313,7
14314,9
14315,5
14316,9
14317,3
14318,3
14319,6
14320,8
14321,5
14322,7
14323,3
14324,6
14325,5
14326,3
14327,1
14328,2
14329,7
14330,6
14331,6
14332,0
14333,6
14334,6
14335,2
14336,7
14337,2
14338,2
14339,5
14340,5
14341,4
14342,7
14343,5
14344,9
14345,8
14346,0
14347,3
14348,6
14349,9
14350,2
14351,0
14352,6
14353,2
14354,6
14355,3
14356,5
14357,1
14358,0
14359,7
14360,9
14361,2
14362,3
14363,9
14364,1
14365,9
14366,5
14367,2
14368,2
14369,8
14370,5
14371,0
14372,7
14373,5
14374,9
14375,2
14376,4
14377,0
14378,3
14379,4
14380,3
14381,2
14382,6
14383,7
14384,3
14385,6
14386,3
14387,1
14388,4
14389,6
14390,6
14391,3
14392,6
14393,8
14394,2
14395,6
14396,8
14397,3
14398,0
14399,6
14400,6
14401,3
14402,9
14403,8
14404,2
14405,9
14406,0
14407,8
14408,5
14409,2
14410,4
14411,1
14412,4
14413,1
14414,5
14415,2
14416,6
14417,2
14418,0
14419,8
14420,1
14421,8
14422,6
14423,6
14424,1
14425,1
14426,8
14427,5
14428,3
14429,5
14430,2
14431,6
14432,6
14433,0
14434,2
14435,2
14436,8
14437,5
14438,1
14439,2
14440,7
14441,6
14442,6
14443,9
14444,6
14445,1
14446,6
14447,4
14448,7
14449,5
14450,5
14451,2
14452,9
14453,5
14454,9
14455,2
14456,2
14457,9
14458,0
14459,6
14460,6
14461,1
14462,5
14463,0
14464,7
14465,8
14466,4
14467,8
14468,7
14469,7
14470,4
14471,5
14472,8
14473,4
14474,7
14475,0
14476,3
14477,7
14478,7
14479,8
14480,9
14481,9
14482,2
14483,3
14484,0
14485,5
14486,4
14487,9
14488,7
14489,8
14490,6
14491,5
14492,9
14493,2
14494,7
14495,7
14496,3
14497,6
14498,9
14499,4
14500,4
14501,6
14502,3
14503,6
14504,3
14505,4
14506,4
14507,6
14508,7
14509,2
14510,7
14511,2
14512,7
14513,3
14514,1
14515,7
14516,2
14517,1
14518,7
14519,5
14520,6
14521,4
14522,3
14523,8
14524,4
14525,6
14526,4
14527,7
14528,7
14529,1
14530,5
14531,5
14532,7
14533,4
14534,9
14535,8
14536,6
14537,7
14538,1
14539,3
14540,5
14541,6
14542,4
14543,4
14544,7
14545,1
14546,9
14547,2
14548,0
14549,6
14550,6
14551,2
14552,5
14553,1
14554,5
14555,1
14556,3
14557,8
14558,3
14559,8
14560,2
14561,4
14562,5
14563,8
14564,5
14565,4
14566,6
14567,1
14568,2
14569,3
14570,3
14571,9
14572,2
14573,2
14574,6
14575,4
14576,2
14577,8
14578,7
14579,0
14580,2
14581,8
14582,6
14583,3
14584,7
14585,5
14586,3
14587,9
14588,6
14589,7
14590,0
14591,6
14592,6
14593,6
14594,2
14595,4
14596,7
14597,1
14598,4
14599,4
14600,4
14601,3
14602,1
14603,9
14604,2
14605,4
14606,2
14607,1
14608,3
14609,1
14610,2
14611,6
14612,8
14613,2
14614,9
14615,1
14616,5
14617,6
14618,3
14619,7
14620,9
14621,3
14622,2
14623,5
14624,1
14625,0
14626,7
14627,0
14628,5
14629,7
14630,8
14631,0
14632,2
14633,3
14634,6
14635,8
14636,3
14637,3
14638,8
14639,2
14640,0
14641,4
14642,3
14643,2
14644,4
14645,1
14646,2
14647,5
14648,8
14649,5
14650,0
14651,8
14652,8
14653,7
14654,1
14655,4
14656,6
14657,3
14658,1
14659,8
14660,5
14661,0
14662,8
14663,4
14664,3
14665,7
14666,9
14667,7
14668,9
14669,7
14670,6
14671,9
14672,4
14673,7
14674,7
14675,6
14676,2
14677,0
14678,6
14679,2
14680,1
14681,1
14682,9
14683,3
14684,7
14685,3
14686,4
14687,5
14688,5
14689,3
14690,1
14691,9
14692,3
14693,3
14694,9
14695,6
14696,8
14697,3
14698,3
14699,8
14700,1
14701,4
14702,1
14703,6
14704,6
14705,4
14706,0
14707,6
14708,6
14709,1
14710,2
14711,3
14712,4
14713,4
14714,8
14715,0
14716,1
14717,8
14718,8
14719,3
14720,1
14721,1
14722,6
14723,8
14724,5
14725,9
14726,3
14727,1
14728,5
14729,7
14730,2
14731,1
14732,5
14733,4
14734,3
14735,0
14736,5
14737,8
14738,1
14739,9
14740,6
14741,2
14742,8
14743,9
14744,1
14745,4
14746,7
14747,9
14748,0
14749,8
14750,9
14751,3
14752,0
14753,5
14754,6
14755,0
14756,9
14757,4
14758,4
14759,7
14760,7
14761,3
14762,4
14763,9
14764,6
14765,9
14766,2
14767,8
14768,1
14769,1
14770,2
14771,6
14772,2
14773,8
14774,6
14775,8
14776,2
14777,0
14778,0
14779,9
14780,4
14781,9
14782,9
14783,9
14784,2
14785,1
14786,8
14787,7
14788,7
14789,0
14790,4
14791,8
14792,8
14793,7
14794,2
14795,1
14796,6
14797,2
14798,7
14799,6
14800,1
14801,9
14802,6
14803,2
14804,5
14805,6
14806,1
14807,9
14808,5
14809,7
14810,0
14811,8
14812,7
14813,1
14814,5
14815,3
14816,4
14817,8
14818,6
14819,3
14820,4
14821,3
14822,2
14823,5
14824,4
14825,0
14826,5
14827,6
14828,3
14829,6
14830,3
14831,6
14832,6
14833,5
14834,3
14835,2
14836,2
14837,8
14838,9
14839,4
14840,6
14841,1
14842,9
14843,4
14844,8
14845,9
14846,3
14847,9
14848,1
14849,0
14850,1
14851,4
14852,1
14853,5
14854,5
14855,7
14856,0
14857,9
14858,8
14859,8
14860,2
14861,9
14862,7
14863,6
14864,4
14865,0
14866,2
14867,7
14868,2
14869,0
14870,4
14871,3
14872,7
14873,7
14874,7
14875,3
14876,1
14877,6
14878,7
14879,8
14880,6
14881,3
14882,2
14883,8
14884,3
14885,1
14886,4
14887,8
14888,9
14889,3
14890,5
14891,5
14892,4
14893,5
14894,4
14895,0
14896,3
14897,9
14898,9
14899,3
14900,5
14901,1
14902,7
14903,7
14904,4
14905,3
14906,5
14907,1
14908,2
14909,6
14910,9
14911,6
14912,6
14913,4
14914,4
14915,7
14916,0
14917,8
14918,0
14919,5
14920,2
14921,9
14922,9
14923,0
14924,5
14925,5
14926,3
14927,1
14928,0
14929,5
14930,4
14931,0
14932,0
14933,2
14934,4
14935,1
14936,4
14937,5
14938,2
14939,3
14940,5
14941,2
14942,1
14943,1
14944,4
14945,5
14946,4
14947,2
14948,7
14949,0
14950,5
14951,9
14952,8
14953,8
14954,5
14955,3
14956,3
14957,5
14958,6
14959,4
14960,2
14961,0
14962,3
14963,0
14964,3
14965,2
14966,0
14967,3
14968,5
14969,3
14970,0
14971,2
14972,1
14973,4
14974,9
14975,2
14976,0
14977,7
14978,0
14979,7
14980,2
14981,6
14982,7
14983,8
14984,4
14985,4
14986,2
14987,0
14988,0
14989,6
14990,2
14991,2
14992,5
14993,9
14994,3
14995,5
14996,7
14997,0
14998,2
14999,9
15000,5
15001,7
15002,4
15003,4
15004,0
15005,6
15006,3
15007,0
15008,3
15009,7
15010,2
15011,2
15012,9
15013,7
15014,8
15015,8
15016,3
15017,0
15018,0
15019,5
15020,9
15021,2
15022,4
15023,4
15024,7
15025,2
15026,2
15027,4
15028,5
15029,6
15030,9
15031,0
15032,2
15033,3
15034,2
15035,6
15036,7
15037,7
15038,9
15039,1
15040,6
15041,3
15042,9
15043,8
15044,1
15045,3
15046,9
15047,4
15048,2
15049,4
15050,4
15051,3
15052,7
15053,8
15054,6
15055,2
15056,6
15057,8
15058,5
15059,0
15060,8
15061,1
15062,7
15063,5
15064,6
15065,8
15066,9
15067,9
15068,0
15069,9
15070,0
15071,3
15072,9
15073,1
15074,9
15075,3
15076,9
15077,1
15078,6
15079,8
15080,6
15081,9
15082,6
15083,6
15084,3
15085,3
15086,3
15087,2
15088,9
15089,1
15090,4
15091,9
15092,9
15093,5
15094,0
15095,9
15096,8
15097,2
15098,3
15099,6
15100,2
15101,5
15102,2
15103,5
15104,8
15105,3
15106,4
15107,3
15108,3
15109,4
15110,3
15111,7
15112,9
15113,7
15114,6
15115,2
15116,1
15117,4
15118,2
15119,1
15120,3
15121,6
15122,9
15123,3
15124,9
15125,6
15126,4
15127,5
15128,0
15129,5
15130,0
15131,7
15132,0
15133,3
15134,3
15135,9
15136,5
15137,4
15138,4
15139,5
15140,4
15141,1
15142,8
15143,6
15144,4
15145,7
15146,6
15147,4
15148,9
15149,6
15150,1
15151,6
15152,7
15153,9
15154,5
15155,3
15156,9
15157,5
15158,3
15159,3
15160,8
15161,7
15162,2
15163,8
15164,3
15165,0
15166,1
15167,0
15168,5
15169,7
15170,8
15171,6
15172,1
15173,1
15174,4
15175,9
15176,8
15177,2
15178,9
15179,4
15180,8
15181,8
15182,8
15183,7
15184,1
15185,9
15186,2
15187,6
15188,2
15189,4
15190,4
15191,9
15192,8
15193,7
15194,3
15195,7
15196,9
15197,1
15198,2
15199,4
15200,2
15201,6
15202,4
15203,5
15204,2
15205,4
15206,7
15207,9
15208,1
15209,0
15210,7
15211,2
15212,5
15213,9
15214,5
15215,8
15216,9
15217,9
15218,2
15219,0
15220,8
15221,4
15222,7
15223,4
15224,0
15225,5
15226,0
15227,6
15228,3
15229,9
15230,6
15231,7
15232,7
15233,9
15234,6
15235,7
15236,8
15237,6
15238,8
15239,5
15240,6
15241,6
15242,9
15243,3
15244,0
15245,6
15246,1
15247,4
15248,1
15249,6
15250,5
15251,8
15252,3
15253,6
15254,8
15255,7
15256,6
15257,2
15258,5
15259,9
15260,2
15261,8
15262,0
15263,3
15264,9
15265,2
15266,2
15267,0
15268,3
15269,2
15270,3
15271,4
15272,6
15273,2
15274,5
15275,0
15276,6
15277,1
15278,5
15279,4
15280,8
15281,1
15282,4
15283,9
15284,1
15285,4
15286,6
15287,1
15288,5
15289,2
15290,2
15291,8
15292,1
15293,5
15294,4
15295,7
15296,5
15297,0
15298,6
15299,1
15300,8
15301,9
15302,2
15303,0
15304,9
15305,5
15306,4
15307,4
15308,2
15309,4
15310,1
15311,9
15312,1
15313,6
15314,1
15315,7
15316,8
15317,9
15318,0
15319,6
15320,5
15321,4
15322,6
15323,4
15324,4
15325,4
15326,0
15327,8
15328,1
15329,6
15330,4
15331,7
15332,1
15333,2
15334,0
15335,4
15336,8
15337,5
15338,0
15339,2
15340,1
15341,0
15342,2
15343,6
15344,9
15345,6
15346,8
15347,2
15348,8
15349,4
15350,7
15351,3
15352,1
15353,5
15354,1
15355,5
15356,5
15357,5
15358,3
15359,4
15360,9
15361,8
15362,0
15363,7
15364,9
15365,7
15366,6
15367,1
15368,8
15369,2
15370,3
15371,5
15372,5
15373,9
15374,0
15375,5
15376,6
15377,0
15378,8
15379,8
15380,3
15381,0
15382,2
15383,1
15384,8
15385,1
15386,6
15387,3
15388,6
15389,7
15390,4
15391,6
15392,2
15393,2
15394,1
15395,2
15396,2
15397,3
15398,9
15399,5
15400,7
15401,5
15402,4
15403,6
15404,7
15405,1
15406,0
15407,6
15408,5
15409,4
15410,1
15411,7
15412,0
15413,8
15414,7
15415,2
15416,2
15417,3
15418,5
15419,9
15420,7
15421,0
15422,3
15423,7
15424,0
15425,6
15426,9
15427,8
15428,7
15429,4
15430,6
15431,8
15432,7
15433,9
15434,1
15435,2
15436,6
15437,8
15438,5
15439,3
15440,0
15441,0
15442,9
15443,0
15444,4
15445,1
15446,3
15447,7
15448,1
15449,8
15450,3
15451,5
15452,6
15453,1
15454,9
15455,2
15456,2
15457,6
15458,0
15459,2
15460,7
15461,6
15462,9
15463,7
15464,7
15465,2
15466,2
15467,9
15468,8
15469,8
15470,0
15471,7
15472,3
15473,7
15474,5
15475,3
15476,1
15477,5
15478,2
15479,3
15480,9
15481,5
15482,0
15483,9
15484,6
15485,1
15486,7
15487,2
15488,6
15489,2
15490,7
15491,3
15492,9
15493,8
15494,2
15495,2
15496,3
15497,1
15498,4
15499,1
15500,1
15501,2
15502,8
15503,3
15504,6
15505,6
15506,0
15507,1
15508,5
15509,1
15510,6
15511,3
15512,5
15513,4
15514,0
15515,8
15516,1
15517,9
15518,1
15519,1
15520,0
15521,3
15522,3
15523,7
15524,5
15525,9
15526,7
15527,3
15528,7
15529,4
15530,5
15531,6
15532,1
15533,6
15534,2
15535,9
15536,4
15537,0
15538,1
15539,0
15540,2
15541,6
15542,0
15543,5
15544,3
15545,3
15546,7
15547,9
15548,3
15549,0
15550,8
15551,4
15552,9
15553,5
15554,4
15555,4
15556,9
15557,4
15558,3
15559,8
15560,7
15561,7
15562,4
15563,8
15564,8
15565,8
15566,2
15567,7
15568,6
15569,1
15570,1
15571,9
15572,5
15573,6
15574,6
15575,7
15576,0
15577,6
15578,3
15579,4
15580,4
15581,2
15582,6
15583,7
15584,5
15585,5
15586,1
15587,7
15588,6
15589,5
15590,1
15591,8
15592,0
15593,5
15594,2
15595,8
15596,1
15597,6
15598,7
15599,7
15600,4
15601,1
15602,6
15603,3
15604,3
15605,3
15606,6
15607,7
15608,5
15609,4
15610,4
15611,9
15612,2
15613,6
15614,3
15615,1
15616,2
15617,1
15618,0
15619,6
15620,2
15621,0
15622,6
15623,7
15624,3
15625,5
15626,1
15627,6
15628,2
15629,7
15630,6
15631,5
15632,8
15633,4
15634,7
15635,4
15636,0
15637,5
15638,1
15639,5
15640,4
15641,8
15642,5
15643,3
15644,1
15645,9
15646,6
15647,8
15648,4
15649,8
15650,5
15651,4
15652,7
15653,8
15654,0
15655,0
15656,5
15657,1
15658,6
15659,2
15660,9
15661,4
15662,7
15663,3
15664,6
15665,4
15666,3
15667,9
15668,6
15669,1
15670,5
15671,6
15672,4
15673,2
15674,0
15675,6
15676,5
15677,6
15678,3
15679,9
15680,6
15681,2
15682,1
15683,3
15684,5
15685,7
15686,0
15687,3
15688,7
15689,3
15690,1
15691,2
15692,3
15693,2
15694,3
15695,9
15696,7
15697,4
15698,7
15699,1
15700,1
15701,6
15702,8
15703,7
15704,4
15705,8
15706,9
15707,6
15708,5
15709,1
15710,2
15711,6
15712,1
15713,3
15714,9
15715,1
15716,6
15717,3
15718,2
15719,3
15720,9
15721,7
15722,4
15723,9
15724,9
15725,6
15726,1
15727,9
15728,7
15729,6
15730,3
15731,8
15732,2
15733,7
15734,8
15735,0
15736,5
15737,4
15738,3
15739,1
15740,1
15741,3
15742,5
15743,6
15744,4
15745,3
15746,0
15747,7
15748,2
15749,4
15750,9
15751,0
15752,2
15753,4
15754,4
15755,5
15756,3
15757,4
15758,5
15759,5
15760,2
15761,2
15762,2
15763,7
15764,2
15765,2
15766,4
15767,4
15768,2
15769,5
15770,9
15771,3
15772,0
15773,0
15774,9
15775,9
15776,0
15777,3
15778,6
15779,0
15780,0
15781,0
15782,6
15783,6
15784,7
15785,3
15786,1
15787,4
15788,2
15789,7
15790,1
15791,3
15792,2
15793,7
15794,3
15795,9
15796,2
15797,0
15798,7
15799,7
15800,0
15801,1
15802,1
15803,1
15804,9
15805,6
15806,0
15807,4
15808,9
15809,3
15810,4
15811,7
15812,0
15813,8
15814,7
15815,6
15816,7
15817,4
15818,5
15819,9
15820,6
15821,0
15822,4
15823,9
15824,6
15825,6
15826,3
15827,4
15828,2
15829,9
15830,6
15831,0
15832,2
15833,1
15834,2
15835,6
15836,3
15837,8
15838,1
15839,2
15840,6
15841,7
15842,3
15843,5
15844,5
15845,6
15846,0
15847,8
15848,2
15849,8
15850,7
15851,2
15852,6
15853,2
15854,3
15855,6
15856,6
15857,8
15858,7
15859,5
15860,6
15861,2
15862,9
15863,7
15864,7
15865,1
15866,5
15867,0
15868,0
15869,5
15870,9
15871,2
15872,5
15873,3
15874,9
15875,0
15876,5
15877,8
15878,7
15879,9
15880,3
15881,5
15882,0
15883,9
15884,4
15885,0
15886,5
15887,0
15888,6
15889,1
15890,8
15891,3
15892,4
15893,9
15894,0
15895,5
15896,5
15897,6
15898,9
15899,3
15900,6
15901,5
15902,8
15903,0
15904,5
15905,5
15906,7
15907,9
15908,5
15909,3
15910,0
15911,3
15912,9
15913,5
15914,9
15915,3
15916,7
15917,0
15918,3
15919,7
15920,2
15921,3
15922,2
15923,7
15924,2
15925,3
15926,1
15927,8
15928,4
15929,6
15930,6
15931,8
15932,7
15933,3
15934,8
15935,1
15936,6
15937,6
15938,2
15939,1
15940,4
15941,9
15942,1
15943,9
15944,4
15945,9
15946,5
15947,1
15948,8
15949,5
15950,4
15951,7
15952,4
15953,0
15954,8
15955,5
15956,5
15957,7
15958,0
15959,8
15960,5
15961,9
15962,5
15963,1
15964,9
15965,4
15966,1
15967,4
15968,1
15969,0
15970,3
15971,4
15972,3
15973,8
15974,9
15975,6
15976,5
15977,8
15978,0
15979,5
15980,3
15981,9
15982,5
15983,9
15984,6
15985,6
15986,1
15987,7
15988,4
15989,9
15990,0
15991,6
15992,8
15993,9
15994,0
15995,0
15996,3
15997,2
15998,5
15999,2
16000,5
16001,7
16002,5
16003,2
16004,0
16005,7
16006,4
16007,4
16008,2
16009,4
16010,3
16011,9
16012,9
16013,6
16014,4
16015,8
16016,2
16017,8
16018,3
16019,1
16020,2
16021,4
16022,3
16023,1
16024,4
16025,4
16026,7
16027,8
16028,1
16029,9
16030,5
16031,5
16032,7
16033,5
16034,8
16035,7
16036,7
16037,8
16038,7
16039,0
16040,7
16041,5
16042,1
16043,0
16044,1
16045,8
16046,5
16047,2
16048,6
16049,2
16050,2
16051,8
16052,8
16053,1
16054,2
16055,4
16056,6
16057,8
16058,6
16059,4
16060,8
16061,8
16062,4
16063,1
16064,1
16065,6
16066,7
16067,7
16068,8
16069,8
16070,8
16071,0
16072,0
16073,1
16074,8
16075,2
16076,6
16077,2
16078,3
16079,9
16080,8
16081,3
16082,6
16083,2
16084,5
16085,4
16086,3
16087,6
16088,1
16089,6
16090,8
16091,0
16092,5
16093,6
16094,1
16095,8
16096,5
16097,3
16098,3
16099,1
16100,1
16101,4
16102,3
16103,8
16104,0
16105,0
16106,6
16107,8
16108,6
16109,2
16110,8
16111,8
16112,7
16113,1
16114,9
16115,1
16116,0
16117,2
16118,2
16119,2
16120,7
16121,6
16122,8
16123,7
16124,4
16125,0
16126,2
16127,5
16128,2
16129,5
16130,3
16131,6
16132,8
16133,1
16134,3
16135,5
16136,1
16137,1
16138,5
16139,6
16140,1
16141,2
16142,0
16143,2
16144,7
16145,4
16146,1
16147,6
16148,9
16149,7
16150,0
16151,6
16152,8
16153,1
16154,5
16155,3
16156,3
16157,6
16158,4
16159,6
16160,1
16161,8
16162,2
16163,8
16164,9
16165,8
16166,6
16167,2
16168,8
16169,9
16170,9
16171,0
16172,1
16173,3
16174,5
16175,9
16176,6
16177,3
16178,9
16179,1
16180,5
16181,5
16182,7
16183,6
16184,5
16185,3
16186,5
16187,2
16188,2
16189,4
16190,8
16191,8
16192,5
16193,2
16194,5
16195,1
16196,0
16197,9
16198,7
16199,6
16200,4
16201,2
16202,1
16203,0
16204,8
16205,5
16206,6
16207,9
16208,6
16209,3
16210,6
16211,2
16212,5
16213,4
16214,2
16215,7
16216,2
16217,6
16218,5
16219,6
16220,1
16221,1
16222,1
16223,4
16224,4
16225,8
16226,4
16227,7
16228,8
16229,3
16230,3
16231,1
16232,9
16233,4
16234,4
16235,0
16236,6
16237,0
16238,0
16239,2
16240,0
16241,3
16242,5
16243,0
16244,1
16245,3
16246,0
16247,5
16248,6
16249,0
16250,5
16251,0
16252,2
16253,4
16254,9
16255,9
16256,3
16257,4
16258,8
16259,1
16260,3
16261,2
16262,3
16263,1
16264,5
16265,0
16266,3
16267,7
16268,2
16269,2
16270,9
16271,8
16272,6
16273,8
16274,5
16275,0
16276,2
16277,8
16278,3
16279,3
16280,3
16281,4
16282,2
16283,3
16284,2
16285,9
16286,8
16287,5
16288,0
16289,7
16290,2
16291,6
16292,1
16293,0
16294,3
16295,8
16296,4
16297,6
16298,9
16299,9
16300,0
16301,8
16302,1
16303,4
16304,3
16305,7
16306,8
16307,6
16308,2
16309,4
16310,6
16311,6
16312,9
16313,2
16314,9
16315,8
16316,3
16317,3
16318,4
16319,5
16320,2
16321,7
16322,5
16323,2
16324,8
16325,1
16326,8
16327,4
16328,3
16329,1
16330,4
16331,0
16332,4
16333,3
16334,3
16335,3
16336,0
16337,9
16338,5
16339,5
16340,1
16341,6
16342,8
16343,5
16344,5
16345,8
16346,4
16347,9
16348,9
16349,1
16350,0
16351,8
16352,9
16353,5
16354,4
16355,6
16356,5
16357,7
16358,9
16359,7
16360,0
16361,5
16362,0
16363,1
16364,7
16365,2
16366,9
16367,2
16368,1
16369,7
16370,6
16371,6
16372,6
16373,6
16374,0
16375,5
16376,9
16377,3
16378,5
16379,0
16380,7
16381,7
16382,1
16383,4
16384,1
16385,6
16386,1
16387,2
16388,4
16389,5
16390,0
16391,2
16392,1
16393,1
16394,9
16395,0
16396,8
16397,9
16398,7
16399,8
16400,9
16401,6
16402,4
16403,1
16404,0
16405,0
16406,0
16407,0
16408,7
16409,8
16410,2
16411,4
16412,1
16413,3
16414,8
16415,8
16416,9
16417,9
16418,0
16419,5
16420,7
16421,9
16422,3
16423,7
16424,9
16425,4
16426,6
16427,2
16428,3
16429,1
16430,7
16431,6
16432,9
16433,3
16434,5
16435,1
16436,6
16437,1
16438,9
16439,0
16440,3
16441,9
16442,9
16443,5
16444,2
16445,4
16446,9
16447,6
16448,5
16449,4
16450,3
16451,6
16452,4
16453,8
16454,0
16455,3
16456,0
16457,0
16458,1
16459,3
16460,9
16461,1
16462,4
16463,3
16464,8
16465,3
16466,4
16467,6
16468,8
16469,1
16470,2
16471,7
16472,7
16473,6
16474,4
16475,7
16476,7
16477,4
16478,0
16479,9
16480,6
16481,2
16482,6
16483,3
16484,9
16485,7
16486,8
16487,4
16488,7
16489,6
16490,5
16491,8
16492,6
16493,1
16494,1
16495,1
16496,3
16497,2
16498,0
16499,6
16500,7
16501,4
16502,7
16503,7
16504,1
16505,0
16506,8
16507,7
16508,5
16509,3
16510,8
16511,4
16512,3
16513,8
16514,0
16515,5
16516,7
16517,1
16518,1
16519,2
16520,5
16521,1
16522,2
16523,5
16524,6
16525,7
16526,3
16527,5
16528,1
16529,5
16530,8
16531,9
16532,0
16533,0
16534,2
16535,6
16536,6
16537,6
16538,9
16539,7
16540,5
16541,3
16542,9
16543,1
16544,3
16545,0
16546,1
16547,3
16548,1
16549,2
16550,8
16551,3
16552,9
16553,3
16554,3
16555,6
16556,1
16557,7
16558,3
16559,0
16560,5
16561,1
16562,1
16563,0
16564,1
16565,8
16566,9
16567,1
16568,7
16569,4
16570,8
16571,1
16572,9
16573,7
16574,9
16575,9
16576,0
16577,3
16578,4
16579,4
16580,2
16581,0
16582,6
16583,0
16584,1
16585,8
16586,9
16587,8
16588,7
16589,2
16590,5
16591,2
16592,0
16593,7
16594,9
16595,4
16596,3
16597,5
16598,5
16599,4
16600,4
16601,5
16602,2
16603,9
16604,8
16605,0
16606,4
16607,7
16608,6
16609,2
16610,2
16611,0
16612,7
16613,9
16614,4
16615,6
16616,3
16617,7
16618,4
16619,1
16620,6
16621,4
16622,3
16623,1
16624,9
16625,4
16626,6
16627,9
16628,9
16629,8
16630,1
16631,5
16632,7
16633,3
16634,5
16635,9
16636,9
16637,2
16638,1
16639,1
16640,7
16641,8
16642,3
16643,9
16644,5
16645,8
16646,1
16647,5
16648,2
16649,4
16650,7
16651,9
16652,9
16653,6
16654,6
16655,3
16656,4
16657,6
16658,9
16659,3
16660,4
16661,2
16662,1
16663,6
16664,9
16665,5
16666,7
16667,5
16668,8
16669,2
16670,8
16671,4
16672,2
16673,9
16674,9
16675,3
16676,3
16677,8
16678,9
16679,1
16680,0
16681,2
16682,9
16683,9
16684,5
16685,2
16686,8
16687,5
16688,3
16689,6
16690,5
16691,6
16692,1
16693,0
16694,6
16695,0
16696,6
16697,6
16698,5
16699,2
16700,0
16701,7
16702,0
16703,6
16704,1
16705,6
16706,6
16707,3
16708,2
16709,1
16710,3
16711,1
16712,5
16713,2
16714,8
16715,5
16716,6
16717,0
16718,1
16719,8
16720,6
16721,9
16722,9
16723,5
16724,6
16725,8
16726,3
16727,7
16728,1
16729,1
16730,3
16731,9
16732,9
16733,7
16734,3
16735,3
16736,8
16737,7
16738,5
16739,9
16740,1
16741,8
16742,3
16743,1
16744,2
16745,4
16746,0
16747,6
16748,7
16749,6
16750,9
16751,8
16752,7
16753,6
16754,6
16755,6
16756,6
16757,2
16758,2
16759,4
16760,1
16761,7
16762,1
16763,0
16764,8
16765,1
16766,5
16767,0
16768,5
16769,6
16770,4
16771,0
16772,7
16773,9
16774,7
16775,9
16776,8
16777,9
16778,9
16779,9
16780,6
16781,7
16782,9
16783,7
16784,9
16785,4
16786,4
16787,3
16788,2
16789,0
16790,7
16791,7
16792,1
16793,6
16794,9
16795,8
16796,7
16797,5
16798,7
16799,6
16800,4
16801,1
16802,5
16803,7
16804,6
16805,9
16806,2
16807,4
16808,0
16809,1
16810,8
16811,6
16812,0
16813,1
16814,9
16815,7
16816,1
16817,7
16818,8
16819,1
16820,5
16821,1
16822,3
16823,8
16824,4
16825,9
16826,0
16827,7
16828,1
16829,1
16830,9
16831,7
16832,1
16833,1
16834,3
16835,0
16836,1
16837,3
16838,4
16839,2
16840,8
16841,5
16842,9
16843,2
16844,7
16845,4
16846,3
16847,9
16848,6
16849,8
16850,1
16851,9
16852,5
16853,2
16854,9
16855,6
16856,8
16857,0
16858,8
16859,6
16860,5
16861,0
16862,7
16863,7
16864,5
16865,5
16866,4
16867,8
16868,6
16869,8
16870,6
16871,4
16872,6
16873,2
16874,2
16875,3
16876,8
16877,0
16878,8
16879,5
16880,9
16881,4
16882,8
16883,4
16884,4
16885,3
16886,4
16887,8
16888,5
16889,8
16890,6
16891,3
16892,6
16893,9
16894,3
16895,5
16896,5
16897,3
16898,3
16899,7
16900,7
16901,5
16902,5
16903,1
16904,5
16905,5
16906,8
16907,0
16908,8
16909,3
16910,2
16911,0
16912,5
16913,8
16914,9
16915,8
16916,8
16917,7
16918,6
16919,3
16920,4
16921,6
16922,5
16923,5
16924,0
16925,2
16926,5
16927,6
16928,4
16929,7
16930,6
16931,5
16932,1
16933,1
16934,5
16935,2
16936,6
16937,9
16938,5
16939,4
16940,4
16941,4
16942,0
16943,1
16944,9
16945,1
16946,3
16947,8
16948,7
16949,0
16950,6
16951,9
16952,9
16953,0
16954,5
16955,0
16956,1
16957,6
16958,8
16959,6
16960,1
16961,2
16962,6
16963,0
16964,9
16965,5
16966,2
16967,1
16968,1
16969,0
16970,5
16971,3
16972,7
16973,3
16974,8
16975,8
16976,0
16977,5
16978,6
16979,2
16980,8
16981,7
16982,2
16983,4
16984,2
16985,8
16986,6
16987,7
16988,9
16989,3
16990,0
16991,2
16992,0
